,ID,Brand,Model,Year,Color,Mileage,Price,Condition
394,395,Ford,Explorer,1999.0,Red,71366.0,75295.0,New
395,396,Porsche,Generic Model 2,1995.0,White,154252.0,19103.0,Used
396,397,Ford,Explorer,1994.0,Blue,150312.0,27435.0,New
397,398,Lexus,Generic Model 1,2000.0,Blue,16764.0,11063.0,New
398,399,Mazda,Generic Model 3,1995.0,Blue,34370.0,19801.0,Used
399,400,Porsche,Generic Model 2,2018.0,Black,173635.0,35852.0,New
400,401,Jeep,Generic Model 2,2021.0,White,191572.0,57599.0,New
401,402,Ford,Explorer,2005.0,Red,37047.0,65438.0,New
402,403,Chevrolet,Generic Model 2,1998.0,White,142734.0,20904.0,Used
403,404,Honda,Fit,1995.0,Black,179079.0,25450.0,Used
404,405,Lexus,Generic Model 2,1992.0,Red,60465.0,69281.0,Used
405,406,Tesla,Generic Model 1,2022.0,Silver,6154.0,38819.0,New
406,407,Tesla,Generic Model 3,2012.0,White,95050.0,14793.0,Used
407,408,Mazda,Generic Model 3,2016.0,Green,154722.0,66515.0,Used
408,409,Audi,Generic Model 3,2020.0,White,40153.0,39225.0,Used
409,410,Honda,CR-V,2007.0,White,156800.0,39245.0,Used
410,411,Jaguar,Generic Model 3,1992.0,Silver,43683.0,12071.0,Used
411,412,Porsche,Generic Model 3,2006.0,White,62459.0,19197.0,Used
412,413,Land Rover,Generic Model 2,2000.0,Green,168025.0,26439.0,Used
413,414,Nissan,Generic Model 1,2015.0,Red,167781.0,27832.0,New
414,415,Nissan,Generic Model 3,2004.0,Red,99546.0,16827.0,Used
415,416,Ford,F-150,2004.0,Red,89088.0,40721.0,New
416,417,Land Rover,Generic Model 3,2022.0,Silver,163483.0,25444.0,Used
417,418,Jeep,Generic Model 3,2022.0,Silver,192064.0,20508.0,New
418,419,Land Rover,Generic Model 3,2016.0,Black,137951.0,62234.0,Used
419,420,Tesla,Generic Model 2,1993.0,Silver,79385.0,26274.0,New
420,421,Porsche,Generic Model 1,1995.0,Silver,17915.0,57026.0,Used
421,422,Audi,Generic Model 1,1999.0,Silver,185198.0,51575.0,New
422,423,Mazda,Generic Model 2,2000.0,Green,7564.0,16751.0,Used
423,424,Lexus,Generic Model 3,1993.0,Green,173014.0,39985.0,Used
424,425,Nissan,Generic Model 1,2022.0,Silver,154423.0,8609.0,New
425,426,BMW,Generic Model 2,1999.0,Silver,59864.0,37149.0,New
426,427,Mazda,Generic Model 1,2012.0,Black,159472.0,21040.0,Used
427,428,Ford,Escape,1995.0,Silver,20017.0,60746.0,New
428,429,Volvo,Generic Model 1,2013.0,Blue,129515.0,32469.0,Used
429,430,BMW,Generic Model 1,2006.0,Silver,79767.0,34699.0,New
430,431,Honda,CR-V,2014.0,Red,51169.0,7361.0,Used
431,432,Toyota,Prius,1990.0,Black,5.0,34791.0,New
432,433,Audi,Generic Model 1,2010.0,White,4604.0,10946.0,Used
433,434,BMW,Generic Model 2,2004.0,Black,133556.0,22610.0,Used
434,435,Porsche,Generic Model 1,1995.0,Blue,,,New
435,436,Tesla,Generic Model 2,2018.0,Blue,40778.0,43633.0,New
436,437,Volvo,Generic Model 3,2000.0,,170531.0,,New
437,438,Porsche,,2002.0,Blue,,25220.0,New
438,439,BMW,Generic Model 2,2014.0,Black,177562.0,43015.0,Used
439,440,Chevrolet,,1991.0,Blue,118956.0,37507.0,New
440,441,Nissan,Generic Model 1,1992.0,Black,172389.0,11127.0,Used
441,442,Volkswagen,Generic Model 2,1999.0,Green,154644.0,8786.0,
442,443,Toyota,Camry,,Silver,142352.0,68352.0,Used
443,444,Kia,Generic Model 2,2022.0,,86892.0,30216.0,New
444,445,Toyota,Highlander,,Red,198222.0,60020.0,New
445,446,Jeep,,2007.0,Green,142443.0,16224.0,Used
446,447,Subaru,Generic Model 1,2022.0,Blue,,,Used
447,448,Lexus,Generic Model 3,1990.0,Green,70793.0,25975.0,Used
448,449,BMW,Generic Model 1,2010.0,Green,,79958.0,New
449,450,Nissan,Generic Model 3,2014.0,Red,149824.0,,New
450,451,Volkswagen,Generic Model 2,2015.0,Silver,92605.0,52641.0,Used
451,452,Lexus,Generic Model 3,2016.0,Blue,118648.0,55027.0,Used
452,453,Jaguar,Generic Model 1,1997.0,White,151085.0,40160.0,Used
453,454,Porsche,Generic Model 3,2020.0,White,173228.0,79682.0,New
454,455,Subaru,Generic Model 1,1999.0,Green,54056.0,41695.0,Used
455,456,Ford,Mustang,2012.0,Green,147323.0,24536.0,Used
456,457,BMW,Generic Model 1,2012.0,Blue,108015.0,39711.0,New
457,458,Mazda,Generic Model 2,2004.0,Blue,90338.0,42932.0,Used
458,459,Chevrolet,Generic Model 1,2010.0,Green,168290.0,18765.0,Used
459,460,Tesla,Generic Model 3,2011.0,Silver,63760.0,14297.0,New
460,461,Jeep,Generic Model 1,2020.0,Green,196724.0,10415.0,New
461,462,BMW,Generic Model 2,1998.0,Green,77418.0,77997.0,New
462,463,Nissan,Generic Model 2,1997.0,Red,180763.0,73708.0,Used
463,464,Honda,Odyssey,1992.0,Blue,175945.0,9679.0,New
464,465,BMW,Generic Model 3,2006.0,Green,28819.0,70754.0,New
465,466,Lexus,Generic Model 2,1997.0,Green,164630.0,8952.0,New
466,467,Kia,Generic Model 3,2005.0,Blue,67824.0,33733.0,New
467,468,Ford,F-150,1994.0,Blue,56392.0,56418.0,Used
468,469,Mercedes-Benz,Generic Model 1,1993.0,Green,24608.0,57625.0,Used
469,470,Land Rover,Generic Model 3,2002.0,Black,159792.0,28025.0,Used
470,471,Land Rover,Generic Model 3,2013.0,Silver,170180.0,35927.0,Used
471,472,Mazda,Generic Model 3,2008.0,Silver,28628.0,69662.0,Used
472,473,Nissan,Generic Model 1,1994.0,Silver,31092.0,55518.0,New
473,474,Lexus,Generic Model 3,2002.0,White,41057.0,52998.0,Used
474,475,Lexus,Generic Model 3,2015.0,Red,1443.0,65413.0,Used
475,476,Volkswagen,Generic Model 1,2007.0,Silver,197438.0,13200.0,New
476,477,Tesla,Generic Model 2,2006.0,White,143999.0,38218.0,New
477,478,Jaguar,Generic Model 1,2016.0,Black,161306.0,70564.0,Used
478,479,Hyundai,Generic Model 1,2020.0,Black,128699.0,21553.0,New
479,480,BMW,Generic Model 1,1992.0,Blue,158408.0,69801.0,New
480,481,Hyundai,Generic Model 1,2005.0,Red,23244.0,5737.0,Used
481,482,Mercedes-Benz,Generic Model 2,1990.0,White,79916.0,48475.0,Used
482,483,Jaguar,Generic Model 3,1999.0,Blue,18374.0,73716.0,Used
483,484,Jaguar,Generic Model 3,1991.0,Blue,161788.0,60578.0,New
484,485,Volvo,Generic Model 1,1992.0,Silver,111241.0,11142.0,New
485,486,Chevrolet,Generic Model 2,1993.0,Silver,146909.0,48002.0,Used
486,487,Porsche,Generic Model 1,2009.0,Black,179362.0,30128.0,New
487,488,Toyota,Corolla,1992.0,Red,124826.0,63146.0,Used
488,489,Porsche,Generic Model 1,2022.0,Silver,65413.0,18212.0,New
489,490,Lexus,Generic Model 3,1994.0,Silver,192605.0,38846.0,Used
490,491,Tesla,Generic Model 3,2014.0,White,3639.0,74696.0,New
491,492,Jeep,Generic Model 3,2021.0,White,,8286.0,Used
492,493,Land Rover,,1991.0,Black,192474.0,15522.0,Used
493,494,Land Rover,,2012.0,Silver,103496.0,,Used
494,495,Nissan,Generic Model 3,2000.0,Green,,19764.0,Used
495,496,Honda,Fit,1995.0,Red,,28334.0,Used
496,497,Toyota,Prius,1998.0,,192850.0,16593.0,New
497,498,Kia,,2005.0,Black,99019.0,34780.0,New
498,499,Mazda,Generic Model 1,2019.0,Red,102349.0,14980.0,Used
499,500,Hyundai,,1993.0,White,33028.0,27343.0,
500,501,Chevrolet,Generic Model 1,1997.0,Silver,137333.0,15814.0,Used
501,502,Tesla,Generic Model 3,2003.0,,90041.0,68486.0,New
502,503,Honda,,2015.0,Blue,17346.0,27986.0,Used
503,504,Nissan,Generic Model 3,2008.0,Blue,14393.0,6545.0,New
504,505,Kia,Generic Model 2,2004.0,Silver,39558.0,59500.0,New
505,506,Audi,Generic Model 3,1997.0,White,112605.0,7444.0,New
506,507,Mazda,Generic Model 3,2014.0,Black,173908.0,65036.0,Used
507,508,Mazda,Generic Model 3,2019.0,Green,153907.0,6116.0,New
508,509,Mercedes-Benz,Generic Model 1,,Black,39850.0,5615.0,Used
509,510,Kia,Generic Model 1,2010.0,White,72560.0,10960.0,New
510,511,Lexus,Generic Model 1,2019.0,Blue,102984.0,9281.0,Used
511,512,Land Rover,Generic Model 1,2000.0,Blue,173998.0,42796.0,Used
512,513,Kia,Generic Model 1,2008.0,Red,48975.0,69648.0,New
513,514,Tesla,Generic Model 1,2009.0,Green,4535.0,12386.0,Used
514,515,Chevrolet,Generic Model 3,2000.0,Red,17746.0,25835.0,Used
515,516,Volvo,Generic Model 3,2001.0,Red,106389.0,64680.0,Used
516,517,Tesla,Generic Model 3,2013.0,Black,90587.0,77488.0,Used
517,518,Volvo,Generic Model 2,2021.0,Green,68181.0,29405.0,Used
518,519,Jaguar,Generic Model 2,1997.0,White,47398.0,20159.0,Used
519,520,Volkswagen,Generic Model 2,2004.0,White,76246.0,52144.0,New
520,521,Mazda,Generic Model 1,1991.0,Red,106147.0,48223.0,New
521,522,Jeep,Generic Model 3,1993.0,Red,165841.0,58446.0,Used
522,523,Hyundai,Generic Model 3,2011.0,White,15512.0,74313.0,New
523,524,Chevrolet,Generic Model 3,2015.0,Black,171361.0,37374.0,Used
524,525,Mercedes-Benz,Generic Model 1,2009.0,Blue,140560.0,70077.0,New
525,526,Mercedes-Benz,Generic Model 2,1995.0,Black,123398.0,58522.0,New
526,527,Ford,Mustang,2016.0,White,3304.0,17595.0,Used
527,528,Land Rover,Generic Model 2,2001.0,Black,134052.0,15681.0,Used
528,529,Mercedes-Benz,Generic Model 3,2010.0,White,111809.0,78935.0,New
529,530,Volkswagen,Generic Model 2,2018.0,Blue,161866.0,79609.0,New
530,531,Mercedes-Benz,Generic Model 2,1992.0,,176813.0,59401.0,
531,532,Toyota,RAV4,1994.0,,143060.0,23743.0,New
532,533,Land Rover,Generic Model 3,2019.0,Black,196340.0,9844.0,Used
533,534,Chevrolet,,2011.0,Blue,73910.0,66820.0,New
534,535,Lexus,Generic Model 2,1990.0,Silver,,39286.0,New
535,536,Mazda,,1995.0,Red,127509.0,38043.0,New
536,537,Volvo,Generic Model 1,,Black,50563.0,10135.0,New
537,538,Jaguar,Generic Model 2,2016.0,Blue,119156.0,76075.0,Used
538,539,Chevrolet,Generic Model 1,2017.0,Black,106709.0,52776.0,Used
539,540,Mazda,Generic Model 3,1991.0,Red,199425.0,,New
540,541,Honda,,2006.0,White,185902.0,25556.0,New
541,542,Toyota,Tacoma,1991.0,,,26718.0,Used
542,543,Jaguar,Generic Model 3,2017.0,Green,,73544.0,New
543,544,Chevrolet,Generic Model 3,2009.0,Silver,72880.0,10672.0,New
544,545,Audi,,2013.0,Red,168129.0,39598.0,New
545,546,Volkswagen,Generic Model 2,1992.0,Red,143861.0,78731.0,New
546,547,Mazda,Generic Model 3,2000.0,Blue,38580.0,12054.0,New
547,548,Jeep,Generic Model 2,2016.0,Blue,73178.0,18485.0,Used
548,549,Lexus,Generic Model 1,1999.0,Red,59684.0,55486.0,New
549,550,Jeep,Generic Model 2,2020.0,Blue,70178.0,30882.0,Used
550,551,Toyota,RAV4,2019.0,Blue,137959.0,72829.0,Used
551,552,Mazda,Generic Model 3,1991.0,White,132575.0,73889.0,Used
552,553,Volvo,Generic Model 3,1994.0,White,49410.0,68083.0,Used
553,554,Jaguar,Generic Model 1,1996.0,Green,87636.0,8161.0,Used
554,555,Lexus,Generic Model 1,1990.0,Black,100301.0,35084.0,New
555,556,Tesla,Generic Model 2,1993.0,Red,98611.0,46858.0,New
556,557,Volvo,Generic Model 1,2010.0,Black,151916.0,70135.0,New
557,558,Toyota,Prius,2013.0,Blue,9250.0,28798.0,New
558,559,BMW,Generic Model 1,2015.0,Green,96175.0,69029.0,Used
559,560,Audi,Generic Model 2,2021.0,Green,35750.0,8003.0,New
560,561,BMW,Generic Model 3,2014.0,Black,28849.0,23234.0,Used
561,562,Volkswagen,Generic Model 2,1998.0,White,78576.0,32144.0,New
562,563,Kia,Generic Model 2,2011.0,Silver,152485.0,21624.0,Used
563,564,Volkswagen,Generic Model 1,2014.0,Black,192020.0,52104.0,New
564,565,Subaru,Generic Model 2,2012.0,Blue,134736.0,65980.0,New
565,566,Audi,Generic Model 1,1993.0,Black,176572.0,27081.0,Used
566,567,Tesla,Generic Model 2,2021.0,Green,191800.0,53217.0,New
567,568,Jaguar,Generic Model 1,2016.0,Green,90298.0,6991.0,New
568,569,Porsche,Generic Model 3,1995.0,White,79097.0,77335.0,New
569,570,Mercedes-Benz,Generic Model 2,1996.0,Blue,4299.0,63888.0,New
570,571,Kia,Generic Model 1,1998.0,Silver,157194.0,36916.0,New
571,572,Ford,Explorer,1992.0,White,181785.0,71049.0,Used
572,573,Subaru,Generic Model 1,2011.0,Silver,131561.0,65576.0,Used
573,574,Land Rover,Generic Model 1,2007.0,Red,6439.0,67431.0,Used
574,575,Jeep,Generic Model 2,2013.0,Red,36521.0,34755.0,Used
575,576,Volkswagen,Generic Model 1,2000.0,Silver,60923.0,22780.0,Used
576,577,Tesla,Generic Model 1,1998.0,Green,63387.0,71534.0,Used
577,578,BMW,Generic Model 1,1995.0,Silver,170722.0,31610.0,New
578,579,Mazda,Generic Model 1,1996.0,Green,89129.0,16341.0,Used
579,580,Tesla,Generic Model 2,2021.0,Blue,45127.0,64522.0,Used
580,581,Volvo,Generic Model 3,2004.0,Silver,45720.0,20251.0,New
581,582,Audi,Generic Model 3,2013.0,White,8823.0,52283.0,New
582,583,Chevrolet,Generic Model 3,2000.0,Red,156662.0,43806.0,New
583,584,Chevrolet,Generic Model 3,1993.0,Black,98968.0,44238.0,Used
584,585,Kia,Generic Model 3,2008.0,Green,158003.0,50647.0,Used
585,586,BMW,Generic Model 2,2012.0,Blue,180632.0,18983.0,Used
586,587,Volkswagen,Generic Model 2,2019.0,,25476.0,63924.0,New
587,588,Jeep,Generic Model 3,1999.0,Black,42185.0,66033.0,New
588,589,Hyundai,Generic Model 3,2001.0,Black,70645.0,28640.0,New
589,590,Toyota,Prius,2021.0,Red,140825.0,79167.0,Used
590,591,Honda,Odyssey,2000.0,Blue,42866.0,19209.0,New
591,592,Tesla,Generic Model 1,2004.0,Green,38718.0,29716.0,Used
592,593,Lexus,Generic Model 1,1990.0,Silver,61483.0,19376.0,New
593,594,Lexus,Generic Model 3,2007.0,Green,199456.0,53822.0,Used
594,595,Ford,Focus,2000.0,Black,12866.0,76648.0,Used
595,596,Porsche,Generic Model 1,2006.0,White,145327.0,38627.0,New
596,597,Volkswagen,Generic Model 3,2021.0,Blue,123624.0,59442.0,New
597,598,Subaru,Generic Model 2,2007.0,Red,153169.0,51728.0,New
598,599,Land Rover,Generic Model 3,2014.0,Silver,142326.0,76556.0,New
599,600,Mazda,Generic Model 1,1991.0,Green,191181.0,23024.0,Used
600,601,Land Rover,Generic Model 1,2018.0,Black,48766.0,5684.0,New
601,602,Chevrolet,Generic Model 3,1994.0,Blue,80495.0,28208.0,New
602,603,Mazda,Generic Model 2,2014.0,White,123091.0,45279.0,New
603,604,Kia,Generic Model 2,2001.0,White,4768.0,49922.0,New
604,605,Volkswagen,Generic Model 2,2009.0,Silver,185140.0,57398.0,New
605,606,Ford,Focus,2022.0,Black,166380.0,25527.0,Used
606,607,Jaguar,Generic Model 3,1990.0,Blue,91357.0,37844.0,Used
607,608,Hyundai,Generic Model 3,1990.0,Black,37813.0,66097.0,Used
608,609,Jaguar,Generic Model 3,2020.0,Silver,44033.0,53095.0,New
609,610,Nissan,Generic Model 2,2008.0,White,27059.0,51767.0,New
610,611,Porsche,Generic Model 1,2012.0,White,55244.0,67938.0,Used
611,612,Jeep,Generic Model 1,2021.0,Red,65206.0,14509.0,Used
612,613,Subaru,Generic Model 2,2020.0,White,95240.0,24761.0,New
613,614,Mercedes-Benz,Generic Model 3,2001.0,Green,50965.0,65439.0,Used
614,615,Chevrolet,Generic Model 2,2016.0,Red,192101.0,71120.0,Used
615,616,Lexus,Generic Model 1,2006.0,Green,124317.0,71549.0,New
616,617,Ford,Explorer,1996.0,Blue,197112.0,73778.0,New
617,618,Volkswagen,Generic Model 2,2007.0,Silver,179987.0,23116.0,Used
618,619,Jaguar,Generic Model 1,2018.0,Blue,172128.0,51079.0,Used
619,620,Audi,Generic Model 1,2008.0,White,140152.0,71900.0,Used
620,621,Jeep,Generic Model 1,2008.0,Green,19883.0,5029.0,New
621,622,Mazda,Generic Model 3,2020.0,Red,151874.0,13862.0,Used
622,623,Volkswagen,Generic Model 1,2018.0,Red,176581.0,18232.0,New
623,624,Chevrolet,Generic Model 1,1991.0,Blue,76723.0,35249.0,Used
624,625,Volvo,Generic Model 2,1997.0,Silver,5290.0,13451.0,Used
625,626,Volvo,Generic Model 1,1994.0,Silver,31159.0,70006.0,Used
626,627,Nissan,Generic Model 1,2019.0,Blue,79967.0,78818.0,New
627,628,Tesla,Generic Model 2,2011.0,Blue,53187.0,52438.0,Used
628,629,Mazda,Generic Model 3,2020.0,Black,176018.0,71342.0,New
629,630,Land Rover,Generic Model 2,2014.0,Silver,195491.0,53625.0,New
630,631,Volvo,Generic Model 3,2002.0,Green,163067.0,49143.0,Used
631,632,Porsche,Generic Model 2,2006.0,White,107368.0,58849.0,Used
632,633,BMW,Generic Model 3,2001.0,Blue,136883.0,34986.0,Used
633,634,Chevrolet,Generic Model 1,1999.0,Blue,35189.0,74947.0,New
634,635,BMW,Generic Model 2,2000.0,Green,131236.0,78023.0,Used
635,636,Jaguar,Generic Model 3,1998.0,Red,18695.0,5877.0,Used
636,637,Porsche,Generic Model 1,2013.0,Green,137140.0,42382.0,New
637,638,Mercedes-Benz,Generic Model 1,2005.0,Silver,77763.0,64056.0,Used
638,639,Subaru,Generic Model 2,2009.0,Black,69289.0,17037.0,Used
639,640,Honda,CR-V,1999.0,Green,105205.0,79265.0,New
640,641,Land Rover,Generic Model 1,1990.0,Black,88412.0,21547.0,Used
641,642,Honda,Odyssey,2004.0,Black,88731.0,66139.0,New
642,643,BMW,Generic Model 1,2002.0,Blue,137720.0,68444.0,New
643,644,Hyundai,Generic Model 1,2006.0,Silver,26990.0,8985.0,New
644,645,Tesla,Generic Model 1,1991.0,Red,133035.0,7616.0,Used
645,646,Volkswagen,Generic Model 2,1992.0,Red,189460.0,72067.0,Used
646,647,Mazda,,2014.0,Blue,107020.0,43807.0,New
647,648,Jaguar,Generic Model 3,2011.0,Silver,23736.0,12441.0,New
648,649,Lexus,Generic Model 1,1999.0,White,93214.0,18159.0,New
649,650,Nissan,Generic Model 2,1993.0,Red,,8408.0,Used
650,651,Volvo,Generic Model 3,2014.0,Blue,45375.0,64565.0,Used
651,652,Honda,Accord,2000.0,Silver,27778.0,78631.0,Used
652,653,Hyundai,Generic Model 2,1999.0,Green,180706.0,43612.0,Used
653,654,BMW,Generic Model 1,2010.0,White,112217.0,79095.0,Used
654,655,Audi,Generic Model 1,2016.0,Green,102768.0,17154.0,New
655,656,Nissan,Generic Model 3,1990.0,Blue,63782.0,20512.0,New
656,657,Nissan,Generic Model 1,1993.0,Black,160042.0,66000.0,New
657,658,Toyota,Prius,2013.0,Red,119296.0,63240.0,Used
658,659,Mercedes-Benz,Generic Model 1,2018.0,Blue,30972.0,37330.0,Used
659,660,Land Rover,Generic Model 1,2004.0,Red,140219.0,37873.0,New
660,661,Toyota,Camry,2019.0,Green,82399.0,61239.0,New
661,662,Subaru,Generic Model 3,1999.0,Red,198547.0,64547.0,New
662,663,Volkswagen,Generic Model 3,1996.0,Black,91676.0,24876.0,New
663,664,Mazda,Generic Model 3,2013.0,Silver,81434.0,63659.0,New
664,665,Honda,CR-V,2017.0,White,123909.0,50666.0,Used
665,666,Tesla,Generic Model 2,2018.0,Green,25683.0,63831.0,Used
666,667,Jeep,Generic Model 1,2006.0,White,197026.0,62705.0,New
667,668,BMW,Generic Model 1,1992.0,Blue,88028.0,44549.0,New
668,669,Lexus,Generic Model 3,2002.0,Green,107092.0,37569.0,Used
669,670,Mercedes-Benz,Generic Model 2,2019.0,Silver,140577.0,54851.0,New
670,671,Jeep,Generic Model 2,2002.0,Blue,12077.0,60074.0,New
671,672,Porsche,Generic Model 2,2004.0,Green,146021.0,75811.0,New
672,673,Kia,Generic Model 2,2020.0,Black,115456.0,46745.0,Used
673,674,Subaru,Generic Model 1,2001.0,Green,177166.0,62972.0,New
674,675,Audi,Generic Model 1,1998.0,White,112496.0,39557.0,Used
675,676,Mercedes-Benz,Generic Model 1,2007.0,Black,43452.0,59144.0,New
676,677,Honda,Accord,2005.0,Black,110067.0,59062.0,Used
677,678,Jaguar,Generic Model 2,2018.0,Red,114064.0,74642.0,Used
678,679,Volvo,Generic Model 1,2012.0,Silver,65399.0,76545.0,Used
679,680,Chevrolet,Generic Model 3,1999.0,Silver,199928.0,70232.0,Used
680,681,Tesla,Generic Model 1,2003.0,White,6475.0,72919.0,Used
681,682,Lexus,Generic Model 1,1991.0,Silver,84611.0,28419.0,Used
682,683,Audi,Generic Model 1,2002.0,Blue,56441.0,38725.0,Used
683,684,Subaru,Generic Model 1,1998.0,Red,107316.0,71452.0,Used
684,685,BMW,Generic Model 3,2005.0,Black,150187.0,66114.0,Used
685,686,Porsche,Generic Model 3,2022.0,Red,186578.0,33861.0,New
686,687,Volkswagen,Generic Model 1,2007.0,Red,118957.0,41072.0,Used
687,688,Volvo,Generic Model 3,2021.0,Green,1248.0,12196.0,New
688,689,Chevrolet,Generic Model 2,1997.0,Silver,65993.0,66993.0,New
689,690,Jaguar,Generic Model 1,2017.0,White,78615.0,27946.0,Used
690,691,Volvo,Generic Model 2,2016.0,White,118485.0,63834.0,Used
691,692,Land Rover,Generic Model 2,2007.0,,94477.0,26271.0,Used
692,693,Ford,F-150,2011.0,White,122177.0,67867.0,New
693,694,Kia,Generic Model 2,2002.0,Black,10615.0,76742.0,Used
694,695,Porsche,Generic Model 2,1999.0,Green,126112.0,66861.0,Used
695,696,Jaguar,Generic Model 1,1993.0,White,74986.0,60746.0,Used
696,697,Mazda,,2007.0,Black,174421.0,5295.0,Used
697,698,Toyota,Corolla,2013.0,Silver,158726.0,30646.0,New
698,699,Mercedes-Benz,Generic Model 3,1996.0,Black,,64092.0,Used
699,700,Ford,Edge,2012.0,Red,53426.0,45119.0,Used
700,701,Mercedes-Benz,Generic Model 1,1998.0,Silver,170287.0,46268.0,Used
701,702,Nissan,Generic Model 1,2008.0,Silver,9157.0,67234.0,New
702,703,Ford,Focus,2015.0,Blue,86418.0,10253.0,New
703,704,Audi,Generic Model 2,2020.0,White,140160.0,23671.0,Used
704,705,Nissan,Generic Model 2,1996.0,Blue,108641.0,72336.0,Used
705,706,Jeep,Generic Model 2,1994.0,Blue,194443.0,7246.0,New
706,707,Lexus,Generic Model 1,1994.0,Red,38610.0,26425.0,New
707,708,Kia,Generic Model 3,2007.0,White,188251.0,37365.0,New
708,709,Kia,Generic Model 1,1990.0,Blue,192059.0,44026.0,New
709,710,Tesla,Generic Model 3,2020.0,Green,154028.0,50712.0,Used
710,711,Land Rover,Generic Model 2,1995.0,Green,113745.0,28396.0,Used
711,712,Hyundai,Generic Model 3,2004.0,Silver,80910.0,35935.0,Used
712,713,Lexus,Generic Model 3,2015.0,White,109757.0,63300.0,Used
713,714,Land Rover,Generic Model 2,2010.0,Green,34735.0,59931.0,Used
714,715,Audi,Generic Model 2,2005.0,Blue,136674.0,74866.0,New
715,716,Jaguar,Generic Model 2,2020.0,Red,138775.0,57716.0,Used
716,717,BMW,Generic Model 1,1996.0,Silver,111965.0,35297.0,Used
717,718,Subaru,Generic Model 2,1990.0,Black,168800.0,11213.0,Used
718,719,Hyundai,Generic Model 2,2018.0,Blue,176180.0,44985.0,Used
719,720,Nissan,Generic Model 1,2012.0,Red,24040.0,48224.0,Used
720,721,Ford,F-150,2016.0,Green,134666.0,35018.0,Used
721,722,Subaru,Generic Model 1,2012.0,Black,55046.0,19530.0,New
722,723,Kia,Generic Model 3,1992.0,Green,80770.0,74881.0,Used
723,724,Volkswagen,Generic Model 1,2004.0,White,174786.0,64979.0,Used
724,725,Audi,Generic Model 3,1994.0,Silver,113882.0,11762.0,New
725,726,Audi,Generic Model 3,1998.0,White,167254.0,11584.0,New
726,727,BMW,Generic Model 1,2005.0,Red,106577.0,15617.0,New
727,728,Kia,Generic Model 2,1993.0,Black,154539.0,32039.0,Used
728,729,Porsche,Generic Model 1,2003.0,Silver,146.0,56088.0,Used
729,730,Volkswagen,Generic Model 1,2011.0,Red,174669.0,53329.0,New
730,731,Mazda,Generic Model 1,1999.0,Silver,61568.0,63828.0,Used
731,732,Mazda,Generic Model 1,2010.0,Red,199266.0,27252.0,New
732,733,Kia,Generic Model 1,2002.0,White,195756.0,17679.0,Used
733,734,Hyundai,Generic Model 2,2009.0,Silver,54915.0,15432.0,
